sample_id,gt_score,parsed_score,error,abs_error,orig_dataset
3121,5.0,4,-1.0,1.0,ChartQA
3122,4.0,1,-3.0,3.0,ChartQA
3123,5.0,5,0.0,0.0,ChartQA
3124,5.0,5,0.0,0.0,ChartQA
3125,4.0,4,0.0,0.0,ChartQA
3126,1.0,2,1.0,1.0,ChartQA
3127,4.0,5,1.0,1.0,ChartQA
3128,4.0,4,0.0,0.0,ChartQA
3129,3.0,4,1.0,1.0,ChartQA
3130,1.0,1,0.0,0.0,ChartQA
3131,5.0,5,0.0,0.0,ChartQA
3132,4.0,5,1.0,1.0,ChartQA
3133,3.0,5,2.0,2.0,ChartQA
3134,2.0,2,0.0,0.0,ChartQA
3135,4.0,3,-1.0,1.0,ChartQA
3136,5.0,5,0.0,0.0,ChartQA
3137,5.0,3,-2.0,2.0,ChartQA
3138,1.0,2,1.0,1.0,ChartQA
3139,5.0,5,0.0,0.0,ChartQA
3140,2.0,5,3.0,3.0,ChartQA
3141,5.0,4,-1.0,1.0,ChartQA
3142,3.0,1,-2.0,2.0,ChartQA
3143,3.0,5,2.0,2.0,ChartQA
3144,5.0,4,-1.0,1.0,ChartQA
3145,5.0,4,-1.0,1.0,ChartQA
3146,1.0,3,2.0,2.0,ChartQA
3147,5.0,4,-1.0,1.0,ChartQA
3148,5.0,5,0.0,0.0,ChartQA
3149,1.0,1,0.0,0.0,ChartQA
3150,1.0,1,0.0,0.0,ChartQA
3151,1.0,2,1.0,1.0,ChartQA
3152,5.0,5,0.0,0.0,ChartQA
3153,1.0,1,0.0,0.0,ChartQA
3154,1.0,4,3.0,3.0,ChartQA
3155,5.0,4,-1.0,1.0,ChartQA
3156,5.0,5,0.0,0.0,ChartQA
3157,3.0,4,1.0,1.0,ChartQA
3158,2.0,1,-1.0,1.0,ChartQA
3159,4.0,5,1.0,1.0,ChartQA
3160,3.0,4,1.0,1.0,ChartQA
3161,3.0,5,2.0,2.0,ChartQA
3162,2.0,1,-1.0,1.0,ChartQA
3163,3.0,1,-2.0,2.0,ChartQA
3164,5.0,1,-4.0,4.0,ChartQA
3165,5.0,4,-1.0,1.0,ChartQA
3166,1.0,3,2.0,2.0,ChartQA
3167,1.0,3,2.0,2.0,ChartQA
3168,1.0,2,1.0,1.0,ChartQA
3169,1.0,4,3.0,3.0,ChartQA
3170,3.0,2,-1.0,1.0,ChartQA
3171,3.0,5,2.0,2.0,ChartQA
3172,4.0,5,1.0,1.0,ChartQA
3173,3.0,4,1.0,1.0,ChartQA
3174,1.0,1,0.0,0.0,ChartQA
3175,5.0,5,0.0,0.0,ChartQA
3176,5.0,4,-1.0,1.0,ChartQA
3177,5.0,4,-1.0,1.0,ChartQA
3178,2.0,3,1.0,1.0,ChartQA
3179,1.0,3,2.0,2.0,ChartQA
3180,2.0,3,1.0,1.0,ChartQA
3181,5.0,4,-1.0,1.0,ChartQA
3182,2.0,1,-1.0,1.0,ChartQA
3183,3.0,2,-1.0,1.0,ChartQA
3184,3.0,4,1.0,1.0,ChartQA
3185,3.0,3,0.0,0.0,ChartQA
3186,1.0,1,0.0,0.0,ChartQA
3187,4.0,5,1.0,1.0,ChartQA
3188,5.0,4,-1.0,1.0,ChartQA
3189,5.0,4,-1.0,1.0,ChartQA
3190,1.0,4,3.0,3.0,ChartQA
3191,4.0,4,0.0,0.0,ChartQA
3192,2.0,4,2.0,2.0,ChartQA
3193,1.0,3,2.0,2.0,ChartQA
3194,2.0,2,0.0,0.0,ChartQA
3195,4.0,4,0.0,0.0,ChartQA
3196,3.0,5,2.0,2.0,ChartQA
3197,4.0,3,-1.0,1.0,ChartQA
3198,2.0,2,0.0,0.0,ChartQA
3199,1.0,3,2.0,2.0,ChartQA
3200,1.0,4,3.0,3.0,ChartQA
3201,2.0,3,1.0,1.0,ChartQA
3202,4.0,2,-2.0,2.0,ChartQA
3203,3.0,4,1.0,1.0,ChartQA
3204,1.0,1,0.0,0.0,ChartQA
3205,5.0,4,-1.0,1.0,ChartQA
3206,1.0,2,1.0,1.0,ChartQA
3207,4.0,4,0.0,0.0,ChartQA
3208,4.0,3,-1.0,1.0,ChartQA
3209,3.0,4,1.0,1.0,ChartQA
3210,2.0,3,1.0,1.0,ChartQA
3211,2.0,4,2.0,2.0,ChartQA
3212,1.0,4,3.0,3.0,ChartQA
3213,5.0,4,-1.0,1.0,ChartQA
3214,3.0,3,0.0,0.0,ChartQA
3215,2.0,5,3.0,3.0,ChartQA
3216,5.0,5,0.0,0.0,ChartQA
3217,5.0,3,-2.0,2.0,ChartQA
3218,1.0,3,2.0,2.0,ChartQA
3219,5.0,5,0.0,0.0,ChartQA
3220,5.0,5,0.0,0.0,ChartQA
3221,2.0,4,2.0,2.0,ChartQA
3222,1.0,5,4.0,4.0,ChartQA
3223,5.0,5,0.0,0.0,ChartQA
3224,5.0,5,0.0,0.0,ChartQA
3225,5.0,4,-1.0,1.0,ChartQA
3226,1.0,1,0.0,0.0,ChartQA
3227,4.0,5,1.0,1.0,ChartQA
3228,5.0,5,0.0,0.0,ChartQA
3229,4.0,5,1.0,1.0,ChartQA
3230,1.0,1,0.0,0.0,ChartQA
3231,1.0,1,0.0,0.0,ChartQA
3232,5.0,5,0.0,0.0,ChartQA
3233,1.0,1,0.0,0.0,ChartQA
3234,1.0,1,0.0,0.0,ChartQA
3235,3.0,1,-2.0,2.0,ChartQA
3236,4.0,4,0.0,0.0,ChartQA
3237,4.0,1,-3.0,3.0,ChartQA
3238,1.0,1,0.0,0.0,ChartQA
3239,5.0,4,-1.0,1.0,ChartQA
3240,1.0,2,1.0,1.0,ChartQA
3241,1.0,3,2.0,2.0,ChartQA
3242,1.0,3,2.0,2.0,ChartQA
3243,5.0,4,-1.0,1.0,ChartQA
3244,5.0,5,0.0,0.0,ChartQA
3245,5.0,4,-1.0,1.0,ChartQA
3246,1.0,3,2.0,2.0,ChartQA
3247,4.0,1,-3.0,3.0,ChartQA
3248,4.0,5,1.0,1.0,ChartQA
3249,2.0,3,1.0,1.0,ChartQA
3250,2.0,1,-1.0,1.0,ChartQA
3251,4.0,5,1.0,1.0,ChartQA
3252,5.0,5,0.0,0.0,ChartQA
3253,4.0,5,1.0,1.0,ChartQA
3254,1.0,2,1.0,1.0,ChartQA
3255,3.0,5,2.0,2.0,ChartQA
3256,4.0,4,0.0,0.0,ChartQA
3257,4.0,5,1.0,1.0,ChartQA
3258,1.0,1,0.0,0.0,ChartQA
3259,1.0,4,3.0,3.0,ChartQA
3260,2.0,4,2.0,2.0,ChartQA
3261,1.0,4,3.0,3.0,ChartQA
3262,2.0,2,0.0,0.0,ChartQA
3263,4.0,1,-3.0,3.0,ChartQA
3264,5.0,5,0.0,0.0,ChartQA
3265,4.0,1,-3.0,3.0,ChartQA
3266,3.0,4,1.0,1.0,ChartQA
3267,2.0,4,2.0,2.0,ChartQA
3268,5.0,5,0.0,0.0,ChartQA
3269,3.0,4,1.0,1.0,ChartQA
3270,1.0,1,0.0,0.0,ChartQA
3271,4.0,5,1.0,1.0,ChartQA
3272,4.0,5,1.0,1.0,ChartQA
3273,4.0,4,0.0,0.0,ChartQA
3274,3.0,4,1.0,1.0,ChartQA
3275,5.0,5,0.0,0.0,ChartQA
3276,4.0,5,1.0,1.0,ChartQA
3277,4.0,4,0.0,0.0,ChartQA
3278,1.0,4,3.0,3.0,ChartQA
3279,4.0,4,0.0,0.0,ChartQA
3280,4.0,5,1.0,1.0,ChartQA
3281,3.0,4,1.0,1.0,ChartQA
3282,2.0,2,0.0,0.0,ChartQA
3283,5.0,4,-1.0,1.0,ChartQA
3284,4.0,5,1.0,1.0,ChartQA
3285,4.0,4,0.0,0.0,ChartQA
3286,2.0,1,-1.0,1.0,ChartQA
3287,3.0,2,-1.0,1.0,ChartQA
3288,5.0,4,-1.0,1.0,ChartQA
3289,5.0,4,-1.0,1.0,ChartQA
3290,1.0,1,0.0,0.0,ChartQA
3291,5.0,4,-1.0,1.0,ChartQA
3292,4.0,5,1.0,1.0,ChartQA
3293,5.0,4,-1.0,1.0,ChartQA
3294,2.0,1,-1.0,1.0,ChartQA
3295,5.0,5,0.0,0.0,ChartQA
3296,5.0,5,0.0,0.0,ChartQA
3297,2.0,4,2.0,2.0,ChartQA
3298,2.0,2,0.0,0.0,ChartQA
3299,5.0,4,-1.0,1.0,ChartQA
3300,3.0,5,2.0,2.0,ChartQA
3301,5.0,3,-2.0,2.0,ChartQA
3302,2.0,1,-1.0,1.0,ChartQA
3303,1.0,5,4.0,4.0,ChartQA
3304,3.0,5,2.0,2.0,ChartQA
3305,2.0,5,3.0,3.0,ChartQA
3306,3.0,4,1.0,1.0,ChartQA
3307,2.0,1,-1.0,1.0,ChartQA
3308,3.0,4,1.0,1.0,ChartQA
3309,5.0,4,-1.0,1.0,ChartQA
3310,1.0,3,2.0,2.0,ChartQA
3311,1.0,4,3.0,3.0,ChartQA
3312,1.0,4,3.0,3.0,ChartQA
3313,1.0,3,2.0,2.0,ChartQA
3314,1.0,3,2.0,2.0,ChartQA
3315,1.0,1,0.0,0.0,ChartQA
3316,4.0,5,1.0,1.0,ChartQA
3317,4.0,1,-3.0,3.0,ChartQA
3318,2.0,5,3.0,3.0,ChartQA
3319,2.0,3,1.0,1.0,ChartQA
3320,2.0,4,2.0,2.0,ChartQA
3321,2.0,4,2.0,2.0,ChartQA
3322,2.0,1,-1.0,1.0,ChartQA
3323,4.0,4,0.0,0.0,ChartQA
3324,5.0,4,-1.0,1.0,ChartQA
3325,4.0,4,0.0,0.0,ChartQA
3326,2.0,2,0.0,0.0,ChartQA
3327,2.0,2,0.0,0.0,ChartQA
3328,2.0,3,1.0,1.0,ChartQA
3329,2.0,3,1.0,1.0,ChartQA
3330,2.0,3,1.0,1.0,ChartQA
3331,4.0,2,-2.0,2.0,ChartQA
3332,5.0,2,-3.0,3.0,ChartQA
3333,2.0,4,2.0,2.0,ChartQA
3334,2.0,1,-1.0,1.0,ChartQA
3335,4.0,5,1.0,1.0,ChartQA
3336,4.0,5,1.0,1.0,ChartQA
3337,4.0,5,1.0,1.0,ChartQA
3338,2.0,1,-1.0,1.0,ChartQA
3339,1.0,4,3.0,3.0,ChartQA
3340,2.0,2,0.0,0.0,ChartQA
3341,5.0,5,0.0,0.0,ChartQA
3342,3.0,3,0.0,0.0,ChartQA
3343,3.0,5,2.0,2.0,ChartQA
3344,5.0,5,0.0,0.0,ChartQA
3345,5.0,5,0.0,0.0,ChartQA
3346,3.0,2,-1.0,1.0,ChartQA
3347,1.0,4,3.0,3.0,ChartQA
3348,4.0,5,1.0,1.0,ChartQA
3349,3.0,4,1.0,1.0,ChartQA
3350,2.0,1,-1.0,1.0,ChartQA
3351,4.0,4,0.0,0.0,ChartQA
3352,5.0,5,0.0,0.0,ChartQA
3353,5.0,5,0.0,0.0,ChartQA
3354,2.0,1,-1.0,1.0,ChartQA
3355,2.0,4,2.0,2.0,ChartQA
3356,3.0,4,1.0,1.0,ChartQA
3357,5.0,4,-1.0,1.0,ChartQA
3358,1.0,3,2.0,2.0,ChartQA
3359,2.0,2,0.0,0.0,ChartQA
3360,1.0,4,3.0,3.0,ChartQA
3361,5.0,4,-1.0,1.0,ChartQA
3362,3.0,5,2.0,2.0,ChartQA
3363,3.0,4,1.0,1.0,ChartQA
3364,5.0,5,0.0,0.0,ChartQA
3365,5.0,5,0.0,0.0,ChartQA
3366,1.0,1,0.0,0.0,ChartQA
3367,1.0,2,1.0,1.0,ChartQA
3368,5.0,4,-1.0,1.0,ChartQA
3369,3.0,1,-2.0,2.0,ChartQA
3370,2.0,3,1.0,1.0,ChartQA
3371,4.0,5,1.0,1.0,ChartQA
3372,5.0,4,-1.0,1.0,ChartQA
3373,3.0,4,1.0,1.0,ChartQA
3374,1.0,3,2.0,2.0,ChartQA
3375,4.0,5,1.0,1.0,ChartQA
3376,2.0,5,3.0,3.0,ChartQA
3377,2.0,2,0.0,0.0,ChartQA
3378,2.0,1,-1.0,1.0,ChartQA
3379,1.0,3,2.0,2.0,ChartQA
3380,2.0,3,1.0,1.0,ChartQA
3381,3.0,4,1.0,1.0,ChartQA
3382,2.0,5,3.0,3.0,ChartQA
3383,4.0,4,0.0,0.0,ChartQA
3384,4.0,3,-1.0,1.0,ChartQA
3385,4.0,4,0.0,0.0,ChartQA
3386,3.0,1,-2.0,2.0,ChartQA
3387,2.0,4,2.0,2.0,ChartQA
3388,5.0,4,-1.0,1.0,ChartQA
3389,5.0,4,-1.0,1.0,ChartQA
3390,1.0,1,0.0,0.0,ChartQA
3391,5.0,5,0.0,0.0,ChartQA
3392,5.0,5,0.0,0.0,ChartQA
3393,3.0,5,2.0,2.0,ChartQA
3394,2.0,4,2.0,2.0,ChartQA
3395,4.0,1,-3.0,3.0,ChartQA
3396,4.0,5,1.0,1.0,ChartQA
3397,4.0,4,0.0,0.0,ChartQA
3398,4.0,3,-1.0,1.0,ChartQA
3399,4.0,1,-3.0,3.0,ChartQA
3400,4.0,4,0.0,0.0,ChartQA
3401,4.0,4,0.0,0.0,ChartQA
3402,1.0,1,0.0,0.0,ChartQA
3403,1.0,4,3.0,3.0,ChartQA
3404,4.0,5,1.0,1.0,ChartQA
3405,4.0,4,0.0,0.0,ChartQA
3406,2.0,2,0.0,0.0,ChartQA
3407,2.0,4,2.0,2.0,ChartQA
3408,2.0,4,2.0,2.0,ChartQA
3409,3.0,4,1.0,1.0,ChartQA
3410,3.0,3,0.0,0.0,ChartQA
3411,4.0,5,1.0,1.0,ChartQA
3412,5.0,4,-1.0,1.0,ChartQA
3413,5.0,4,-1.0,1.0,ChartQA
3414,1.0,1,0.0,0.0,ChartQA
3415,4.0,5,1.0,1.0,ChartQA
3416,4.0,5,1.0,1.0,ChartQA
3417,4.0,3,-1.0,1.0,ChartQA
3418,1.0,1,0.0,0.0,ChartQA
3419,2.0,3,1.0,1.0,ChartQA
3420,1.0,5,4.0,4.0,ChartQA
3421,4.0,3,-1.0,1.0,ChartQA
3422,4.0,3,-1.0,1.0,ChartQA
3423,3.0,4,1.0,1.0,ChartQA
3424,4.0,4,0.0,0.0,ChartQA
3425,4.0,4,0.0,0.0,ChartQA
3426,1.0,2,1.0,1.0,ChartQA
3427,3.0,4,1.0,1.0,ChartQA
3428,5.0,1,-4.0,4.0,ChartQA
3429,1.0,3,2.0,2.0,ChartQA
3430,1.0,2,1.0,1.0,ChartQA
3431,2.0,2,0.0,0.0,ChartQA
3432,5.0,4,-1.0,1.0,ChartQA
3433,4.0,5,1.0,1.0,ChartQA
3434,2.0,4,2.0,2.0,ChartQA
3435,5.0,4,-1.0,1.0,ChartQA
3436,5.0,4,-1.0,1.0,ChartQA
3437,2.0,1,-1.0,1.0,ChartQA
3438,1.0,4,3.0,3.0,ChartQA
3439,5.0,5,0.0,0.0,ChartQA
3440,5.0,5,0.0,0.0,ChartQA
3441,5.0,4,-1.0,1.0,ChartQA
3442,3.0,2,-1.0,1.0,ChartQA
3443,1.0,4,3.0,3.0,ChartQA
3444,4.0,4,0.0,0.0,ChartQA
3445,4.0,5,1.0,1.0,ChartQA
3446,1.0,1,0.0,0.0,ChartQA
3447,4.0,2,-2.0,2.0,ChartQA
3448,2.0,2,0.0,0.0,ChartQA
3449,2.0,4,2.0,2.0,ChartQA
3450,1.0,1,0.0,0.0,ChartQA
3451,1.0,2,1.0,1.0,ChartQA
3452,5.0,5,0.0,0.0,ChartQA
3453,5.0,3,-2.0,2.0,ChartQA
3454,2.0,2,0.0,0.0,ChartQA
3455,4.0,1,-3.0,3.0,ChartQA
3456,4.0,3,-1.0,1.0,ChartQA
3457,2.0,3,1.0,1.0,ChartQA
3458,2.0,2,0.0,0.0,ChartQA
3459,5.0,4,-1.0,1.0,ChartQA
3460,3.0,5,2.0,2.0,ChartQA
3461,5.0,4,-1.0,1.0,ChartQA
3462,3.0,1,-2.0,2.0,ChartQA
3463,4.0,4,0.0,0.0,ChartQA
3464,5.0,4,-1.0,1.0,ChartQA
3465,5.0,4,-1.0,1.0,ChartQA
3466,1.0,2,1.0,1.0,ChartQA
3467,5.0,5,0.0,0.0,ChartQA
3468,5.0,3,-2.0,2.0,ChartQA
3469,4.0,3,-1.0,1.0,ChartQA
3470,1.0,2,1.0,1.0,ChartQA
3471,2.0,5,3.0,3.0,ChartQA
3472,5.0,5,0.0,0.0,ChartQA
3473,4.0,4,0.0,0.0,ChartQA
3474,2.0,1,-1.0,1.0,ChartQA
3475,2.0,1,-1.0,1.0,ChartQA
3476,4.0,3,-1.0,1.0,ChartQA
3477,3.0,4,1.0,1.0,ChartQA
3478,2.0,1,-1.0,1.0,ChartQA
3479,5.0,5,0.0,0.0,ChartQA
3480,3.0,5,2.0,2.0,ChartQA
3481,5.0,5,0.0,0.0,ChartQA
3482,4.0,4,0.0,0.0,VisitBench
3483,3.0,4,1.0,1.0,VisitBench
3484,4.0,5,1.0,1.0,VisitBench
3485,4.0,3,-1.0,1.0,VisitBench
3486,3.0,3,0.0,0.0,VisitBench
3487,2.0,2,0.0,0.0,VisitBench
3488,5.0,5,0.0,0.0,VisitBench
3489,4.0,5,1.0,1.0,VisitBench
3490,3.0,4,1.0,1.0,VisitBench
3491,3.0,4,1.0,1.0,VisitBench
3492,5.0,5,0.0,0.0,VisitBench
3493,2.0,5,3.0,3.0,VisitBench
3494,5.0,3,-2.0,2.0,VisitBench
3495,4.0,4,0.0,0.0,VisitBench
3496,5.0,5,0.0,0.0,VisitBench
3497,3.0,3,0.0,0.0,VisitBench
3498,4.0,4,0.0,0.0,VisitBench
3499,2.0,5,3.0,3.0,VisitBench
3500,5.0,4,-1.0,1.0,VisitBench
3501,5.0,4,-1.0,1.0,VisitBench
3502,4.0,4,0.0,0.0,VisitBench
3503,3.0,3,0.0,0.0,VisitBench
3504,5.0,4,-1.0,1.0,VisitBench
3505,2.0,3,1.0,1.0,VisitBench
3506,2.0,3,1.0,1.0,VisitBench
3507,3.0,2,-1.0,1.0,VisitBench
3508,4.0,5,1.0,1.0,VisitBench
3509,3.0,1,-2.0,2.0,VisitBench
3510,2.0,1,-1.0,1.0,VisitBench
3511,2.0,4,2.0,2.0,VisitBench
3512,4.0,5,1.0,1.0,VisitBench
3513,4.0,5,1.0,1.0,VisitBench
3514,2.0,2,0.0,0.0,VisitBench
3515,3.0,5,2.0,2.0,VisitBench
3516,4.0,5,1.0,1.0,VisitBench
3517,2.0,4,2.0,2.0,VisitBench
3518,4.0,5,1.0,1.0,VisitBench
3519,3.0,3,0.0,0.0,VisitBench
3520,4.0,5,1.0,1.0,VisitBench
3521,4.0,4,0.0,0.0,VisitBench
3522,2.0,4,2.0,2.0,VisitBench
3523,3.0,5,2.0,2.0,VisitBench
3524,4.0,5,1.0,1.0,VisitBench
3525,2.0,4,2.0,2.0,VisitBench
3526,3.0,4,1.0,1.0,VisitBench
3527,3.0,2,-1.0,1.0,VisitBench
3528,4.0,4,0.0,0.0,VisitBench
3529,3.0,2,-1.0,1.0,VisitBench
3530,2.0,1,-1.0,1.0,VisitBench
3531,3.0,1,-2.0,2.0,VisitBench
3532,5.0,5,0.0,0.0,VisitBench
3533,3.0,4,1.0,1.0,VisitBench
3534,2.0,5,3.0,3.0,VisitBench
3535,1.0,5,4.0,4.0,VisitBench
3536,4.0,4,0.0,0.0,VisitBench
3537,5.0,4,-1.0,1.0,VisitBench
3538,5.0,5,0.0,0.0,VisitBench
3539,3.0,2,-1.0,1.0,VisitBench
3540,4.0,4,0.0,0.0,VisitBench
3541,2.0,2,0.0,0.0,VisitBench
3542,4.0,4,0.0,0.0,VisitBench
3543,4.0,1,-3.0,3.0,VisitBench
3544,4.0,5,1.0,1.0,VisitBench
3545,4.0,3,-1.0,1.0,VisitBench
3546,3.0,3,0.0,0.0,VisitBench
3547,3.0,4,1.0,1.0,VisitBench
3548,5.0,4,-1.0,1.0,VisitBench
3549,3.0,3,0.0,0.0,VisitBench
3550,5.0,4,-1.0,1.0,VisitBench
3551,2.0,4,2.0,2.0,VisitBench
3552,5.0,5,0.0,0.0,VisitBench
3553,3.0,4,1.0,1.0,VisitBench
3554,1.0,3,2.0,2.0,VisitBench
3555,1.0,2,1.0,1.0,VisitBench
3556,5.0,5,0.0,0.0,VisitBench
3557,1.0,3,2.0,2.0,VisitBench
3558,3.0,5,2.0,2.0,VisitBench
3559,4.0,5,1.0,1.0,VisitBench
3560,3.0,5,2.0,2.0,VisitBench
3561,2.0,5,3.0,3.0,VisitBench
3562,1.0,5,4.0,4.0,VisitBench
3563,5.0,5,0.0,0.0,VisitBench
3564,5.0,5,0.0,0.0,VisitBench
3565,1.0,2,1.0,1.0,VisitBench
3566,4.0,4,0.0,0.0,VisitBench
3567,4.0,4,0.0,0.0,VisitBench
3568,5.0,4,-1.0,1.0,VisitBench
3569,5.0,4,-1.0,1.0,VisitBench
3570,5.0,5,0.0,0.0,VisitBench
3571,5.0,4,-1.0,1.0,VisitBench
3572,5.0,5,0.0,0.0,VisitBench
3573,1.0,2,1.0,1.0,VisitBench
3574,4.0,5,1.0,1.0,VisitBench
3575,3.0,4,1.0,1.0,VisitBench
3576,5.0,5,0.0,0.0,VisitBench
3577,5.0,3,-2.0,2.0,VisitBench
3578,4.0,4,0.0,0.0,VisitBench
3579,5.0,4,-1.0,1.0,VisitBench
3580,4.0,5,1.0,1.0,VisitBench
3581,3.0,5,2.0,2.0,VisitBench
3582,2.0,3,1.0,1.0,VisitBench
3583,1.0,2,1.0,1.0,VisitBench
3584,2.0,4,2.0,2.0,VisitBench
3585,1.0,1,0.0,0.0,VisitBench
3586,4.0,5,1.0,1.0,VisitBench
3587,3.0,4,1.0,1.0,VisitBench
3588,4.0,5,1.0,1.0,VisitBench
3589,4.0,4,0.0,0.0,VisitBench
3590,3.0,2,-1.0,1.0,VisitBench
3591,2.0,5,3.0,3.0,VisitBench
3592,5.0,5,0.0,0.0,VisitBench
3593,3.0,4,1.0,1.0,VisitBench
3594,4.0,5,1.0,1.0,VisitBench
3595,4.0,5,1.0,1.0,VisitBench
3596,5.0,5,0.0,0.0,VisitBench
3597,4.0,5,1.0,1.0,VisitBench
3598,4.0,5,1.0,1.0,VisitBench
3599,3.0,5,2.0,2.0,VisitBench
3600,5.0,5,0.0,0.0,VisitBench
3601,4.0,5,1.0,1.0,VisitBench
3602,1.0,1,0.0,0.0,VisitBench
3603,2.0,5,3.0,3.0,VisitBench
3604,3.0,5,2.0,2.0,VisitBench
3605,2.0,4,2.0,2.0,VisitBench
3606,3.0,2,-1.0,1.0,VisitBench
3607,4.0,5,1.0,1.0,VisitBench
3608,4.0,5,1.0,1.0,VisitBench
3609,4.0,4,0.0,0.0,VisitBench
3610,4.0,4,0.0,0.0,VisitBench
3611,3.0,4,1.0,1.0,VisitBench
3612,5.0,5,0.0,0.0,VisitBench
3613,3.0,4,1.0,1.0,VisitBench
3614,5.0,5,0.0,0.0,VisitBench
3615,3.0,4,1.0,1.0,VisitBench
3616,5.0,5,0.0,0.0,VisitBench
3617,5.0,5,0.0,0.0,VisitBench
3618,2.0,4,2.0,2.0,VisitBench
3619,3.0,4,1.0,1.0,VisitBench
3620,4.0,4,0.0,0.0,VisitBench
3621,3.0,4,1.0,1.0,VisitBench
3622,4.0,5,1.0,1.0,VisitBench
3623,4.0,5,1.0,1.0,VisitBench
3624,5.0,5,0.0,0.0,VisitBench
3625,4.0,5,1.0,1.0,VisitBench
3626,3.0,4,1.0,1.0,VisitBench
3627,3.0,3,0.0,0.0,VisitBench
3628,4.0,3,-1.0,1.0,VisitBench
3629,2.0,3,1.0,1.0,VisitBench
3630,4.0,3,-1.0,1.0,VisitBench
3631,4.0,5,1.0,1.0,VisitBench
3632,5.0,5,0.0,0.0,VisitBench
3633,3.0,3,0.0,0.0,VisitBench
3634,3.0,4,1.0,1.0,VisitBench
3635,3.0,5,2.0,2.0,VisitBench
3636,3.0,3,0.0,0.0,VisitBench
3637,4.0,4,0.0,0.0,VisitBench
3638,2.0,3,1.0,1.0,VisitBench
3639,4.0,4,0.0,0.0,VisitBench
3640,4.0,5,1.0,1.0,VisitBench
3641,3.0,4,1.0,1.0,VisitBench
3642,4.0,4,0.0,0.0,VisitBench
3643,5.0,4,-1.0,1.0,VisitBench
3644,4.0,4,0.0,0.0,VisitBench
3645,1.0,3,2.0,2.0,VisitBench
3646,1.0,4,3.0,3.0,VisitBench
3647,4.0,5,1.0,1.0,VisitBench
3648,2.0,3,1.0,1.0,VisitBench
3649,3.0,5,2.0,2.0,VisitBench
3650,4.0,4,0.0,0.0,VisitBench
3651,5.0,4,-1.0,1.0,VisitBench
3652,5.0,3,-2.0,2.0,VisitBench
3653,4.0,3,-1.0,1.0,VisitBench
3654,2.0,4,2.0,2.0,VisitBench
3655,5.0,5,0.0,0.0,VisitBench
3656,4.0,3,-1.0,1.0,VisitBench
3657,4.0,5,1.0,1.0,VisitBench
3658,5.0,2,-3.0,3.0,VisitBench
3659,1.0,4,3.0,3.0,VisitBench
3660,2.0,2,0.0,0.0,VisitBench
3661,2.0,5,3.0,3.0,VisitBench
3662,3.0,5,2.0,2.0,VisitBench
3663,4.0,5,1.0,1.0,VisitBench
3664,4.0,4,0.0,0.0,VisitBench
3665,3.0,4,1.0,1.0,VisitBench
3666,1.0,3,2.0,2.0,VisitBench
3667,4.0,5,1.0,1.0,VisitBench
3668,3.0,3,0.0,0.0,VisitBench
3669,4.0,5,1.0,1.0,VisitBench
3670,4.0,4,0.0,0.0,VisitBench
3671,3.0,5,2.0,2.0,VisitBench
3672,4.0,3,-1.0,1.0,VisitBench
3673,1.0,3,2.0,2.0,VisitBench
3674,1.0,2,1.0,1.0,VisitBench
3675,1.0,5,4.0,4.0,VisitBench
3676,5.0,3,-2.0,2.0,VisitBench
3677,3.0,3,0.0,0.0,VisitBench
3678,2.0,4,2.0,2.0,VisitBench
3679,2.0,4,2.0,2.0,VisitBench
3680,3.0,4,1.0,1.0,VisitBench
3681,1.0,1,0.0,0.0,VisitBench
3682,2.0,4,2.0,2.0,VisitBench
3683,4.0,5,1.0,1.0,VisitBench
3684,4.0,4,0.0,0.0,VisitBench
3685,3.0,3,0.0,0.0,VisitBench
3686,3.0,4,1.0,1.0,VisitBench
3687,4.0,5,1.0,1.0,VisitBench
3688,2.0,4,2.0,2.0,VisitBench
3689,3.0,4,1.0,1.0,VisitBench
3690,4.0,2,-2.0,2.0,VisitBench
3691,4.0,1,-3.0,3.0,VisitBench
3692,4.0,3,-1.0,1.0,VisitBench
3693,2.0,2,0.0,0.0,VisitBench
3694,2.0,4,2.0,2.0,VisitBench
3695,4.0,4,0.0,0.0,VisitBench
3696,1.0,2,1.0,1.0,VisitBench
3697,3.0,3,0.0,0.0,VisitBench
3698,1.0,4,3.0,3.0,VisitBench
3699,4.0,4,0.0,0.0,VisitBench
3700,4.0,5,1.0,1.0,VisitBench
3701,3.0,4,1.0,1.0,VisitBench
3702,4.0,5,1.0,1.0,VisitBench
3703,4.0,5,1.0,1.0,VisitBench
3704,4.0,5,1.0,1.0,VisitBench
3705,3.0,5,2.0,2.0,VisitBench
3706,3.0,4,1.0,1.0,VisitBench
3707,5.0,5,0.0,0.0,VisitBench
3708,4.0,4,0.0,0.0,VisitBench
3709,2.0,4,2.0,2.0,VisitBench
3710,3.0,4,1.0,1.0,VisitBench
3711,3.0,4,1.0,1.0,VisitBench
3712,2.0,3,1.0,1.0,VisitBench
3713,2.0,4,2.0,2.0,VisitBench
3714,2.0,4,2.0,2.0,VisitBench
3715,1.0,1,0.0,0.0,VisitBench
3716,4.0,4,0.0,0.0,VisitBench
3717,3.0,4,1.0,1.0,VisitBench
3718,5.0,4,-1.0,1.0,VisitBench
3719,4.0,4,0.0,0.0,VisitBench
3720,4.0,4,0.0,0.0,VisitBench
3721,4.0,5,1.0,1.0,VisitBench
